3.887200	-51.9328	-162.272	-139.958
3.900244	-48.9709	-150.743	-128.374
3.913288	-46.2907	-140.32	-117.389
3.926333	-44.018	-131.327	-107.237
3.939377	-42.2341	-123.912	-98.0309
3.952421	-40.9727	-118.052	-89.7721
3.965465	-40.2199	-113.585	-82.3847
3.978510	-39.9239	-110.245	-75.7479
3.991554	-40.0072	-107.702	-69.7383
4.004598	-40.3834	-105.612	-64.2634
4.017643	-40.9731	-103.662	-59.2883
4.030687	-41.7172	-101.586	-54.8459
4.043731	-42.5864	-99.1973	-51.0341
4.056776	-43.5846	-96.381	-47.9982
4.069820	-44.7451	-93.0912	-45.9063
4.082864	-46.126	-89.3318	-44.9218
4.095908	-47.7971	-85.137	-45.1765
4.108953	-49.83	-80.5472	-46.7529
4.121997	-52.2851	-75.5969	-49.6759
4.135041	-55.2046	-70.3027	-53.9146
4.148086	-58.6036	-64.6626	-59.3906
4.161130	-62.4675	-58.6654	-65.9933
4.174174	-66.75	-52.2994	-73.5899
4.187218	-71.3749	-45.5715	-82.0335
4.200263	-76.235	-38.5175	-91.1643
4.213307	-81.197	-31.2127	-100.799
4.226351	-86.1035	-23.7756	-110.724
4.239396	-90.7776	-16.3614	-120.675
4.252440	-95.0319	-9.14965	-130.333
4.265484	-98.6755	-2.32673	-139.327
4.278529	-101.531	3.93608	-147.251
4.291573	-103.445	9.50337	-153.682
4.304617	-104.309	14.2943	-158.232
4.317661	-104.07	18.293	-160.592
4.330706	-102.745	21.5531	-160.576
4.343750	-100.423	24.1924	-158.148
4.356794	-97.2641	26.3794	-153.451
4.369839	-93.4845	28.3138	-146.792
4.382883	-89.3386	30.2023	-138.626
4.395927	-85.091	32.2328	-129.495
4.408971	-80.9878	34.5514	-119.971
4.422016	-77.2289	37.243	-110.591
4.435060	-73.947	40.3203	-101.799
4.448104	-71.1939	43.7184	-93.9013
4.461149	-68.9401	47.3016	-87.0423
4.474193	-67.0853	50.8756	-81.213
4.487237	-65.4791	54.2085	-76.2746
4.500282	-63.9473	57.055	-72.006
4.513326	-62.3211	59.1835	-68.1558
4.526370	-60.4643	60.4021	-64.4941
4.539414	-58.2923	60.5791	-60.8556
4.552459	-55.7817	59.6588	-57.1624
4.565503	-52.9697	57.6678	-53.428
4.578547	-49.9429	54.7115	-49.7418
4.591592	-46.8182	50.9642	-46.2376
4.604636	-43.7223	46.6492	-43.0569
4.617680	-40.7673	42.0142	-40.3113
4.630724	-38.0376	37.3063	-38.0548
4.643769	-35.5766	32.7463	-36.271
4.656813	-33.3888	28.5101	-34.8766
4.669857	-31.4438	24.7132	-33.7383
4.682902	-29.6906	21.4074	-32.702
4.695946	-28.0724	18.5847	-31.6253
4.708990	-26.5396	16.1883	-30.4061
4.722035	-25.062	14.1296	-29.0002
4.735079	-23.6333	12.308	-27.4271
4.748123	-22.2686	10.6291	-25.7626
4.761167	-20.9991	9.02071	-24.1163
4.774212	-19.86	7.44133	-22.6046
4.787256	-18.8812	5.88219	-21.3236
4.800300	-18.0762	4.36478	-20.3261
4.813345	-17.4385	2.92955	-19.6094
4.826389	-16.94	1.62411	-19.1179
4.839433	-16.5381	0.490152	-18.7542
4.852477	-16.1829	-0.447134	-18.4033
4.865522	-15.828	-1.18553	-17.956
4.878566	-15.4408	-1.74687	-17.335
4.891610	-15.0076	-2.17282	-16.5091
4.904655	-14.5372	-2.51668	-15.4999
4.917699	-14.0561	-2.83303	-14.3754
4.930743	-13.6027	-3.16767	-13.2328
4.943788	-13.2169	-3.54984	-12.1769
4.956832	-12.9305	-3.98873	-11.2962
4.969876	-12.7588	-4.4745	-10.6447
4.982920	-12.6965	-4.9839	-10.2309
4.995965	-12.719	-5.48889	-10.0188
5.009009	-12.7865	-5.96618	-9.93844
5.022053	-12.8526	-6.406	-9.90472
5.035098	-12.8731	-6.81734	-9.83897
5.048142	-12.8169	-7.22933	-9.68867
5.061186	-12.6696	-7.68758	-9.44093
5.074230	-12.4378	-8.24674	-9.12622
5.087275	-12.1451	-8.96084	-8.81163
5.100319	-11.8273	-9.87314	-8.58553
5.113363	-11.5242	-11.0083	-8.53707
5.126408	-11.2702	-12.3673	-8.73505
5.139452	-11.0893	-13.9293	-9.21154
5.152496	-10.9902	-15.6547	-9.95354
5.165541	-10.9677	-17.4935	-10.9049
5.178585	-11.0062	-19.397	-11.9781
5.191629	-11.0862	-21.3245	-13.0727
5.204673	-11.192	-23.2512	-14.0973
5.217718	-11.3175	-25.1688	-14.988
5.230762	-11.4699	-27.0844	-15.7224
5.243806	-11.6692	-29.0108	-16.3215
5.256851	-11.9453	-30.9579	-16.8432
5.269895	-12.3306	-32.9221	-17.3665
5.282939	-12.8527	-34.8765	-17.9704
5.295984	-13.5276	-36.7675	-18.7132
5.309028	-14.3538	-38.5156	-19.615
5.322072	-15.313	-40.0235	-20.6505
5.335116	-16.3711	-41.1883	-21.7505
5.348161	-17.4856	-41.9177	-22.815
5.361205	-18.6134	-42.147	-23.7334
5.374249	-19.7178	-41.852	-24.4065
5.387294	-20.7769	-41.0594	-24.7693
5.400338	-21.7844	-39.8474	-24.8046
5.413382	-22.751	-38.3408	-24.5487
5.426426	-23.6983	-36.6985	-24.0842
5.439471	-24.6517	-35.0957	-23.5255
5.452515	-25.6337	-33.7049	-22.9958
5.465559	-26.6574	-32.6753	-22.6042
5.478604	-27.7229	-32.1186	-22.4249
5.491648	-28.8185	-32.0978	-22.4857
5.504692	-29.925	-32.6241	-22.7661
5.517737	-31.0249	-33.6596	-23.2055
5.530781	-32.1092	-35.1264	-23.7197
5.543825	-33.1856	-36.9173	-24.2231
5.556869	-34.2826	-38.9109	-24.6475
5.569914	-35.4469	-40.9833	-24.9587
5.582958	-36.7374	-43.0191	-25.1643
5.596002	-38.2133	-44.9187	-25.3064
5.609047	-39.9201	-46.6022	-25.4538
5.622091	-41.8765	-48.0104	-25.6794
5.635135	-44.0635	-49.1037	-26.043
5.648179	-46.4222	-49.8617	-26.571
5.661224	-48.8552	-50.2786	-27.2505
5.674268	-51.2403	-50.3635	-28.027
5.687312	-53.4458	-50.139	-28.8149
5.700357	-55.3526	-49.639	-29.517
5.713401	-56.873	-48.9075	-30.0471
5.726445	-57.9654	-47.9951	-30.3486
5.739490	-58.6431	-46.9546	-30.4124
5.752534	-58.9714	-45.8359	-30.281
5.765578	-59.0556	-44.6789	-30.0428
5.778622	-59.023	-43.5088	-29.8154
5.791667	-58.9991	-42.3319	-29.7221
5.804711	-59.0843	-41.1346	-29.8645
5.817755	-59.335	-39.8855	-30.3012
5.830800	-59.7539	-38.5434	-31.03
5.843844	-60.2877	-37.0638	-31.9855
5.856888	-60.8382	-35.4121	-33.0479
5.869932	-61.2787	-33.5723	-34.0605
5.882977	-61.4774	-31.5548	-34.8589
5.896021	-61.3212	-29.4016	-35.2971
5.909065	-60.7338	-27.1841	-35.2734
5.922110	-59.6907	-24.9967	-34.7468
5.935154	-58.2204	-22.9463	-33.7399
5.948198	-56.3974	-21.1395	-32.3343
5.961243	-54.3295	-19.6677	-30.65
5.974287	-52.1369	-18.5951	-28.8237
5.987331	-49.9334	-17.9517	-26.983
6.000375	-47.8071	-17.7291	-25.2254
6.013420	-45.8101	-17.884	-23.6068
6.026464	-43.9555	-18.3457	-22.1362
6.039508	-42.2216	-19.0276	-20.7864
6.052553	-40.5623	-19.8397	-19.5074
6.065597	-38.9237	-20.6999	-18.2458
6.078641	-37.257	-21.5436	-16.9641
6.091685	-35.5315	-22.3267	-15.6524
6.104730	-33.7428	-23.0282	-14.3346
6.117774	-31.911	-23.6439	-13.0639
6.130818	-30.078	-24.1816	-11.911
6.143863	-28.295	-24.6514	-10.9465
6.156907	-26.6136	-25.0615	-10.2232
6.169951	-25.0734	-25.4116	-9.76217
6.182996	-23.6954	-25.6925	-9.54405
6.196040	-22.4793	-25.8881	-9.51097
6.209084	-21.4075	-25.9802	-9.57655
6.222128	-20.4509	-25.9522	-9.64237
6.235173	-19.5782	-25.7975	-9.61749
6.248217	-18.7656	-25.5206	-9.43696
6.261261	-18.0023	-25.1392	-9.07516
6.274306	-17.2948	-24.6821	-8.55026
6.287350	-16.6611	-24.1849	-7.92046
6.300394	-16.1266	-23.6841	-7.27118
6.313438	-15.713	-23.2103	-6.6974
6.326483	-15.4291	-22.785	-6.28394
6.339527	-15.2635	-22.4166	-6.08858
6.352571	-15.1797	-22.1028	-6.13146
6.365616	-15.1197	-21.8314	-6.39236
6.378660	-15.0105	-21.5879	-6.81684
6.391704	-14.7761	-21.3591	-7.32925
6.404749	-14.3506	-21.1393	-7.84941
6.417793	-13.6902	-20.9317	-8.30949
6.430837	-12.7839	-20.7491	-8.66704
6.443881	-11.655	-20.61	-8.91159
6.456926	-10.3602	-20.5338	-9.06364
6.469970	-8.98096	-20.5342	-9.16657
6.483014	-7.61059	-20.6139	-9.27391
6.496059	-6.34027	-20.7614	-9.43478
6.509103	-5.24576	-20.9487	-9.68186
6.522147	-4.3775	-21.1385	-10.0239
6.535191	-3.75598	-21.2861	-10.4454
6.548236	-3.37293	-21.3522	-10.9124
6.561280	-3.19744	-21.3081	-11.384
6.574324	-3.18552	-21.1458	-11.8257
6.587369	-3.2908	-20.8797	-12.2211
6.600413	-3.47383	-20.5473	-12.5794
6.613457	-3.70799	-20.2042	-12.9358
6.626502	-3.98102	-19.9143	-13.3446
6.639546	-4.29191	-19.7399	-13.866
6.652590	-4.64457	-19.7292	-14.55
6.665634	-5.03965	-19.9082	-15.42
6.678679	-5.46722	-20.2738	-16.4609
6.691723	-5.90213	-20.7934	-17.6148
6.704767	-6.30332	-21.4094	-18.7852
6.717812	-6.61789	-22.0477	-19.8498
6.730856	-6.78894	-22.629	-20.6802
6.743900	-6.76565	-23.0805	-21.1638
6.756944	-6.51348	-23.3471	-21.2247
6.769989	-6.02222	-23.397	-20.8379
6.783033	-5.30976	-23.2248	-20.0358
6.796077	-4.4209	-22.8499	-18.9033
6.809122	-3.42102	-22.3084	-17.5644
6.822166	-2.38594	-21.6465	-16.1619
6.835210	-1.38967	-20.9093	-14.8343
6.848255	-0.49293	-20.1331	-13.6946
6.861299	0.265755	-19.3408	-12.8151
6.874343	0.874294	-18.539	-12.2204
6.887387	1.3459	-17.7207	-11.8901
6.900432	1.7132	-16.871	-11.7703
6.913476	2.01854	-15.9723	-11.7899
6.926520	2.30322	-15.0125	-11.8789
6.939565	2.59704	-13.9896	-11.9848
6.952609	2.91143	-12.9141	-12.0819
6.965653	3.23678	-11.809	-12.1751
6.978697	3.54443	-10.7061	-12.2931
6.991742	3.79329	-9.64125	-12.4787
7.004786	3.93886	-8.64793	-12.7729
7.017830	3.94285	-7.7519	-13.2022
7.030875	3.78152	-6.96795	-13.7695
7.043919	3.45031	-6.29911	-14.4498
7.056963	2.96464	-5.73837	-15.1962
7.070008	2.35599	-5.27275	-15.9501
7.083052	1.66474	-4.88836	-16.6568
7.096096	0.931463	-4.57548	-17.2801
7.109140	0.188154	-4.33219	-17.815
7.122185	-0.547874	-4.16606	-18.2929
7.135229	-1.27693	-4.09308	-18.7789
7.148273	-2.01555	-4.13453	-19.3616
7.161318	-2.79115	-4.31233	-20.1359
7.174362	-3.63438	-4.6438	-21.1837
7.187406	-4.57036	-5.13748	-22.5548
7.200450	-5.61105	-5.79057	-24.2545
7.213495	-6.75036	-6.58874	-26.2369
7.226539	-7.9628	-7.50823	-28.4097
7.239583	-9.20628	-8.52071	-30.6462
7.252628	-10.4281	-9.59727	-32.8042
7.265672	-11.5729	-10.7149	-34.7468
7.278716	-12.5913	-11.859	-36.3642
7.291761	-13.4464	-13.0263	-37.5869
7.304805	-14.1188	-14.2238	-38.3941
7.317849	-14.6066	-15.4663	-38.8115
7.330893	-14.9246	-16.7724	-38.902
7.343938	-15.0977	-18.1581	-38.7515
7.356982	-15.1557	-19.6344	-38.4494
7.370026	-15.1276	-21.2016	-38.0759
7.383071	-15.0361	-22.8494	-37.687
7.396115	-14.8963	-24.5557	-37.3124
7.409159	-14.7157	-26.2898	-36.9555
7.422203	-14.4963	-28.0142	-36.6028
7.435248	-14.2402	-29.6895	-36.233
7.448292	-13.9508	-31.2767	-35.8322
7.461336	-13.6396	-32.7397	-35.3994
7.474381	-13.3248	-34.0475	-34.9555
7.487425	-13.0317	-35.1746	-34.541
7.500469	-12.7908	-36.1011	-34.2115
7.513514	-12.6328	-36.8131	-34.0279
7.526558	-12.5848	-37.3036	-34.0468
7.539602	-12.667	-37.5728	-34.3109
7.552646	-12.8899	-37.631	-34.8428
7.565691	-13.2548	-37.4969	-35.6425
7.578735	-13.7544	-37.2023	-36.6913
7.591779	-14.3755	-36.7867	-37.9557
7.604824	-15.1019	-36.2987	-39.3963
7.617868	-15.9167	-35.7871	-40.9747
7.630912	-16.8029	-35.2981	-42.6565
7.643956	-17.7436	-34.8662	-44.4133
7.657001	-18.7197	-34.5082	-46.2205
7.670045	-19.7074	-34.2188	-48.0509
7.683089	-20.6767	-33.969	-49.8691
7.696134	-21.5899	-33.7082	-51.6273
7.709178	-22.4032	-33.3724	-53.2632
7.722222	-23.0695	-32.8907	-54.7031
7.735267	-23.5443	-32.1998	-55.8694
7.748311	-23.7919	-31.2545	-56.6913
7.761355	-23.7926	-30.0373	-57.1177
7.774399	-23.5467	-28.5639	-57.1275
7.787444	-23.0759	-26.8838	-56.7369
7.800488	-22.4243	-25.0746	-55.9985
7.813532	-21.6499	-23.2329	-54.9984
7.826577	-20.8183	-21.4609	-53.842
7.839621	-19.9943	-19.8512	-52.6389
7.852665	-19.2296	-18.4738	-51.4854
7.865709	-18.5585	-17.3671	-50.4504
7.878754	-17.9919	-16.5324	-49.5637
7.891798	-17.52	-15.9361	-48.8166
7.904842	-17.1153	-15.5167	-48.1642
7.917887	-16.7428	-15.1956	-47.5389
7.930931	-16.3671	-14.8906	-46.8659
7.943975	-15.964	-14.5284	-46.0801
7.957020	-15.5257	-14.0558	-45.1399
7.970064	-15.0638	-13.4453	-44.037
7.983108	-14.6088	-12.696	-42.7958
7.996152	-14.2028	-11.8301	-41.4689
8.009197	-13.8915	-10.8852	-40.1232
8.022241	-13.7151	-9.90518	-38.8279
8.035285	-13.6983	-8.9298	-37.6348
8.048330	-13.8457	-7.98836	-36.5719
8.061374	-14.1402	-7.09528	-35.634
8.074418	-14.5463	-6.24999	-34.7887
8.087462	-15.0168	-5.4405	-33.982
8.100507	-15.5028	-4.64977	-33.1546
8.113551	-15.9635	-3.86304	-32.2538
8.126595	-16.3736	-3.07382	-31.2503
8.139640	-16.7283	-2.28841	-30.1435
8.152684	-17.0424	-1.52673	-28.9648
8.165728	-17.3451	-0.819855	-27.7707
8.178773	-17.6722	-0.204564	-26.631
8.191817	-18.0546	0.283453	-25.6142
8.204861	-18.5099	0.616901	-24.7711
8.217905	-19.0346	0.782406	-24.1239
